cust_id,총구매액,평균구매액,최대구매액,구매상품종류1,구매상품종류2,구매상품종류3,내점일수,구매주기,주말방문비율,봄-구매비율,여름-구매비율,가을-구매비율,겨울-구매비율,환불금액,환불건수,내점당구매액,내점당구매건수,최근3개월_구매금액,최근3개월_구매건수,최근6개월_구매금액,최근6개월_구매건수,최근12개월_구매금액,최근12개월_구매건수,주구매상품,주구매지점,남성선호상품구매비율,여성선호상품구매비율,식료품구매액비율,평균식료품구매액분위,고가상품구매율,베스트셀러구매비율,주부물품구매비율,스타킹구매건수,고객등급,평균대비구매비중,주환불상품,평균대비내점일수비율,평일고가상품구매건수,방문지점,주방관련구매횟수,주구매시즌,주구매요일,선호가격대,주로먼저사는품목,가격선호도,라이프 스타일(평균),라이프 스타일(건수),선호방문계절,선호방문월,구매지점다양성,행사상품구매수,휴일방문율,최소구매액,저가상품구매율,요일 간 구매건수 편차,재구매비율,성별선호상품구매여부,구매물품종류수,봄-주구매상품,여름-주구매상품,가을-주구매상품,겨울-주구매상품,봄_이용지수,여름_이용지수,가을_이용지수,겨울_이용지수,겨울_구매건수,Top- 10 제외 주구매상품,하루 최고 구매 금액,하루 최고 구매 건수,금요일 방문 횟수,만족도 떨어지는 제품 총 구입금액,만족도 떨어지는 제품 총 구매건수,가성비 제품 총 구입금액,가성비 제품 총 구입건수,구매다양성지수,사치율평균,금액편차,충성도,WS구입건수,구매건수편차,휴면일수,취미용품 구매비율,아동용품 구매건수,인기제품구매율,의류구매비용,명절식품비용,발렌타인,화이트,단독상품군구매율,구매건수,첫구매상품1,첫구매상품2,rest_date,c_class,endmonth,주방용품구매,하루최대구매건수,구매폭,주구매계절,내점당평균구매상품종류,구매력지수,생활용품-구매건수,생활용품-구매액,생활용품-구매비율,가전제품-구매건수,가전제품-구매액,가전제품-구매비율,요일_변동계수,전체방문_중_환불방문(표준화),월_재방문율,최고액 중분류명,중분류명별 금액합,동일한_지점&분류_최대횟수,서로 다른 대분류구입,저가상품구매비율,거래당 구매 물품 다양성,시즌 마감 방문비율,"('주부물품구매비율', '')",recommend_items,고가상품최다빈도품목,최대지출품목,Top5상품구매건수,선호시즌,다양한 제품 보유 지점 선호도,목적지향적 물품 소비율,내점시마다 구매액의 일관성,총초고가상품구매액,초고가상품구매율
1001,26789700,1164770,13491000,12,13,11,13,27,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.43478260869565216,0.2608695652173913,0.0,0.0,2060746.1538461538,1.7692307692307692,19277300.0,12.0,23484300.0,17.0,26789700,23,기타,동래점,0.13043478260869565,0.08695652173913043,0.004901137377424905,1.0,0.26,0.13043478260869565,0.0,0.0,VIP,18.51106604124332,0,0.6713862676877121,1.0,3,5.0,4,2,3,0,2.0,가전,의류,fall,10,0.125,1.0,0.435,5000.0,0.3,0.43478260869565216,0.17391304347826086,0,23,섬유잡화,셔츠,젓갈/반찬,기타,0.17391304347826086,0.13043478260869565,0.43478260869565216,0.2608695652173913,6.0,젓갈/반찬,13491000,4,13,0.0,0,7702400.0,18.0,1.8,0.69,2868380.8272952978,14.299085366651518,23.0,1.8104634152000358,5,0.13043478260869565,1.0,0.782608695652174,3883600.0,0.0,0.0,0.0,0.2608695652173913,23,양말(특정),기타,5,ace,0.30858874866086594,0.0,4,52.17391304347826,가을,0.8461538461538461,2009200,,,,2.0,13611000.0,0.08695652173913043,1.064699667146765,-0.48535879389016523,0.5454545454545454,수입A/V,13491000,6,11,0.0,0.03610675039246468,0.6153846153846154,0.13043478260869565,기초 화장품,화장품,대형가전,7,이사/혼수시즌,71,0.043478260869565216,12331387124023.666,18006000.0,0.6721239879505929
1002,789500,157900,375000,3,4,3,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,789500.0,5.0,0.0,0.0,0.0,0.0,789500,5,섬유잡화,부평점,0.0,0.0,0.03103229892336922,1.0,0.0,0.2,0.0,1.0,BABY,0.5455263268928582,0,0.051645097514439395,0.0,1,1.0,1,6,3,0,1.0,의류,기타,spring,3,0.041666666666666664,0.0,1.0,15000.0,0.6,1.0,0.2,10000,5,섬유잡화,없음,없음,없음,1.0,0.0,0.0,0.0,없음,없음,789500,5,1,0.0,0,765000.0,4.0,4.0,0.681,191450.51579977528,11.969723533345908,5.0,6.012613,303,0.0,0.0,0.8,735000.0,0.0,0.0,0.0,0.2,5,스타킹(특정),섬유잡화,303,etc,0.0,0.0,5,60.0,봄,3.0,375000,,,,,,,2.6457513110645903,-0.48535879389016523,0.0,양말(특정),375000,2,3,0.0,0.10204081632653061,0.0,0.2,기초 화장품,,섬유잡화,2,입학/졸업시즌,2,0.0,0.0,,
1003,184489500,8785214,44544000,12,9,5,11,29,0.42857142857142855,0.38095238095238093,0.23809523809523808,0.09523809523809523,0.2857142857142857,690000.0,1.0,16771772.727272727,1.9090909090909092,11850000.0,3.0,21416000.0,5.0,184489500,21,명품,부산본점,0.0,0.19047619047619047,0.0,0.0,0.95,0.14285714285714285,0.047619047619047616,0.0,ACE,127.47799782811902,국산냉장고.세탁기,0.5680960726588333,1.0,2,1.0,2,7,4,0,4.0,가전,명품,fall,4,0.08333333333333333,0.0,0.429,198000.0,0.05,0.19047619047619047,0.19047619047619047,0,21,명품,명품,명품,화장품,0.38095238095238093,0.23809523809523808,0.09523809523809523,0.2857142857142857,6.0,명품,50896000,4,11,4466000.0,2,108573500.0,14.0,1.7,1.141,13211581.710193962,16.131917589368626,20.0,1.4142135623730951,16,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.09523809523809523,21,어덜트,명품,16,lenith,0.6992132343575108,1.0,4,57.14285714285714,봄,0.45454545454545453,15064245,1.0,1648000.0,0.047619047619047616,4.0,63890000.0,0.19047619047619047,0.5443310539518174,0.5091529642665791,0.2727272727272727,어덜트,98568700,6,5,0.047619047619047616,0.03896103896103897,1.0,0.047619047619047616,디자이너부틱,명품,명품,3,기타,88,0.047619047619047616,287226108607438.0,174040700.0,0.943363714466135
1004,6769600,1353920,2592000,3,4,4,3,25,0.0,0.4,0.0,0.0,0.6,0.0,0.0,2256533.3333333335,1.6666666666666667,0.0,0.0,0.0,0.0,6769600,5,구두,본  점,0.2,0.2,0.0,0.0,0.6,0.2,0.0,0.0,BABY,4.677637773950465,0,0.15493529254331817,0.0,2,0.0,1,4,4,0,2.0,의류,의류,fall,2,0.08333333333333333,0.0,0.0,54000.0,0.2,0.8,0.2,0,5,구두,없음,없음,셔츠,0.4,0.0,0.0,0.6,3.0,구두,2592000,3,3,0.0,0,2104000.0,3.0,1.7,0.582,1020808.518773232,14.397155499803267,5.0,1.1547005383792517,249,0.0,2.0,0.6,1350000.0,0.0,0.0,0.0,0.6,5,NB 여화,구두,249,vvip,0.6891987709761286,0.0,3,60.0,겨울,1.3333333333333333,2005200,,,,,,,2.0944370763206677,-0.48535879389016523,0.18181818181818182,NB 여화,4665600,2,4,0.0,0.03401360544217687,0.6666666666666666,0.0,시티캐주얼,구두,구두,2,입학/졸업시즌,18,0.0,56422968888.888885,,
1005,46670650,1261369,10234000,22,19,14,15,19,0.5945945945945946,0.4864864864864865,0.10810810810810811,0.16216216216216217,0.24324324324324326,3360000.0,1.0,3111376.6666666665,2.466666666666667,3052000.0,14.0,16686000.0,16.0,46670650,37,시티웨어,분당점,0.05405405405405406,0.21621621621621623,0.00558166642204469,2.0,0.27,0.5675675675675675,0.02702702702702703,1.0,VIP,32.248344861560696,디자이너캐릭터,0.7746764627165909,0.0,2,4.0,4,7,3,0,2.0,명품,의류,spring,3,0.08333333333333333,3.0,0.595,1000.0,0.38,0.5405405405405406,0.24324324324324326,10000,37,일용잡화,화장품,디자이너,화장품,0.4864864864864865,0.10810810810810811,0.16216216216216217,0.24324324324324326,9.0,주류,13978000,8,15,0.0,0,29799650.0,28.0,2.2,0.695,2485073.0422958666,14.63733398638068,36.0,3.3166247903554,15,0.08333333333333333,1.0,0.7567567567567568,26707000.0,0.0,0.0,0.0,0.16216216216216217,37,기초 화장품,화장품,15,crown,0.40519362811531445,0.0,8,59.45945945945946,봄,0.9333333333333333,2601700,6.0,903250.0,0.16216216216216217,,,,1.5044775311818452,0.2439498287581139,0.6363636363636364,디자이너부틱,15250000,4,14,0.08108108108108109,0.05034013605442177,1.1333333333333333,0.0,캐릭터 여화,디자이너,디자이너,24,기타,120,0.0,16938487386288.893,43147000.0,0.9244996587791257
1006,22757800,910312,9856000,18,18,13,12,26,0.04,0.16,0.4,0.4,0.04,0.0,0.0,1896483.3333333333,2.0833333333333335,14224000.0,8.0,18707800.0,20.0,22757800,25,화장품,잠실점,0.0,0.36,0.017765337598537646,3.0,0.24,0.48,0.0,0.0,VIP,15.72511594954058,0,0.6197411701732727,0.0,2,5.0,3,5,3,0,2.0,여성의류,의류,fall,10,0.08333333333333333,3.0,0.08,6500.0,0.32,0.36,0.12,10000,25,화장품,기타,화장품,주방용품,0.16,0.4,0.4,0.04,1.0,주방용품,9856000,6,12,546000.0,1,11723000.0,18.0,1.9,0.759,1970039.1758625852,14.18612224388721,25.0,2.03100960115899,37,0.0,1.0,0.72,4074000.0,0.0,0.0,0.0,0.28,25,기초 화장품,화장품,37,ace,0.6250604188454069,1.0,6,72.0,가을,1.0833333333333333,1604066,3.0,650000.0,0.12,,,,0.9406380813043878,-0.48535879389016523,0.45454545454545453,숙녀고정행사,9856000,2,13,0.0,0.04251700680272109,0.4166666666666667,0.12,디자이너부틱,화장품,모피/피혁,13,이사/혼수시즌,96,0.0,6639942436388.89,9856000.0,0.4330822838762974
1007,75472350,4717022,59500000,11,11,10,9,30,0.625,0.1875,0.3125,0.3125,0.1875,0.0,0.0,8385816.666666667,1.7777777777777777,46600.0,4.0,6206350.0,10.0,75472350,16,기타,일산점,0.0625,0.125,0.027331863921025382,5.0,0.38,0.375,0.0,0.0,VIP+,52.14965658957847,0,0.4648058776299545,1.0,3,6.0,1,6,4,0,3.0,여성의류,식품,fall,10,0.125,0.0,0.625,1250.0,0.5,0.5,0.125,0,16,아동,구두,육류,가공식품,0.1875,0.3125,0.3125,0.1875,3.0,차/커피,63000000,4,9,0.0,0,8190350.0,11.0,1.7,0.77,14675788.238137541,15.30143741089156,16.0,1.1126972805283737,86,0.0,2.0,0.6875,0.0,1848000.0,0.0,0.0,0.5,16,계육,육류,86,pretige,0.11073923098989233,0.0,4,68.75,가을,1.1111111111111112,7858888,,,,,,,1.28086884574495,-0.48535879389016523,0.45454545454545453,모피,59500000,2,10,0.1875,0.03628117913832199,0.7777777777777778,0.25,수입단기행사,농산물,모피/피혁,5,휴가시즌,57,0.0,375359147346666.75,70035500.0,0.9279623597251179
1008,1656000,1656000,1656000,1,1,1,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1656000.0,1.0,0.0,0.0,0.0,0.0,1656000,1,셔츠,잠실점,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BABY,1.1442578813610806,0,0.051645097514439395,0.0,1,0.0,2,6,4,0,2.0,남성의류,남성의류,summer,6,0.041666666666666664,0.0,1.0,1656000.0,0.0,1.0,0.0,0,1,없음,셔츠,없음,없음,0.0,1.0,0.0,0.0,없음,셔츠,1656000,1,1,0.0,0,0.0,0.0,1.0,0.723,6399427.609587048,14.319916217791894,1.0,6.012613,184,0.0,0.0,0.0,1656000.0,0.0,0.0,0.0,1.0,1,비지니스군,셔츠,184,etc,1.0,0.0,1,100.0,여름,1.0,1656000,,,,,,,2.6457513110645907,-0.48535879389016523,0.0,비지니스군,1656000,1,1,0.0,0.02040816326530612,1.0,0.0,넥타이(특정),셔츠,셔츠,0,기타,8,0.0,0.0,,
1009,187053900,6033997,23640000,20,17,16,14,20,0.6451612903225806,0.5483870967741935,0.1935483870967742,0.03225806451612903,0.22580645161290322,0.0,0.0,13360992.857142856,2.2142857142857144,48665500.0,8.0,61297000.0,10.0,187053900,31,화장품,본  점,0.16129032258064516,0.2903225806451613,6.949868460374256e-05,1.0,0.52,0.3548387096774194,0.0,0.0,ACE,129.2499391994731,0,0.7230313652021515,2.0,2,6.0,2,7,4,0,4.0,가전,화장품,spring,5,0.08333333333333333,0.0,0.645,13000.0,0.03,0.4838709677419355,0.22580645161290322,10000,31,화장품,건강식품,건강식품,화장품,0.5483870967741935,0.1935483870967742,0.03225806451612903,0.22580645161290322,7.0,주방용품,30413000,7,14,47414500.0,5,122120000.0,16.0,1.9,2.146,5590765.866765415,15.729901014864556,31.0,5.159365040297848,2,0.12903225806451613,0.0,0.5161290322580645,49921500.0,0.0,0.0,0.0,0.25806451612903225,31,건강식품,화장품,2,lenith,0.5366421122467909,1.0,7,64.51612903225806,봄,1.1428571428571428,9032992,2.0,1484000.0,0.06451612903225806,1.0,23640000.0,0.03225806451612903,1.1429252742191145,-0.48535879389016523,0.36363636363636365,기초 화장품,52898000,5,16,0.0,0.04518950437317785,0.6428571428571429,0.06451612903225806,시티웨어,화장품,화장품,13,이사/혼수시즌,112,0.03225806451612903,98793792836377.55,178695900.0,0.9553176918524554
1010,6901950,383442,4240000,13,15,8,4,85,0.05555555555555555,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1725487.5,4.5,592790.0,8.0,592790.0,8.0,6901950,18,가공식품,본  점,0.0,0.0,0.30870985735915213,4.0,0.11,0.8333333333333334,0.0,0.0,BABY,4.7690885774517575,0,0.20658039005775758,0.0,1,15.0,1,5,3,0,1.0,명품,식품,fall,12,0.041666666666666664,1.0,0.056,1000.0,0.5,0.6111111111111112,0.16666666666666666,0,18,수산품,없음,없음,가공식품,0.3333333333333333,0.0,0.0,0.6666666666666666,12.0,액세서리,5661800,8,4,0.0,0,6827950.0,16.0,4.0,1.125,977278.9750553799,12.675890906033686,18.0,3.1091263510296048,3,0.0,0.0,0.8888888888888888,4240000.0,0.0,0.0,0.0,0.2777777777777778,18,밥류,가공식품,3,vvip,0.9162555509674802,0.0,8,72.22222222222221,겨울,2.0,1303640,,,,1.0,504000.0,0.05555555555555555,1.678047562317343,-0.48535879389016523,0.18181818181818182,디자이너부틱,4240000,3,8,0.1111111111111111,0.09183673469387754,3.5,0.2222222222222222,일반가공식품,디자이너,디자이너,2,입학/졸업시즌,32,0.0,5209261395768.75,4240000.0,0.6143191416918408
1011,135139000,9652786,45540000,6,6,3,5,62,0.0,0.5,0.14285714285714285,0.0,0.35714285714285715,0.0,0.0,27027800.0,2.8,46040000.0,3.0,63470000.0,5.0,135139000,14,디자이너,강남점,0.0,0.0,0.0,0.0,0.86,0.7142857142857143,0.0,0.0,ACE,93.37793830269025,0,0.258225487572197,3.0,1,0.0,2,5,4,0,4.0,명품,명품,spring,5,0.041666666666666664,0.0,0.0,20000.0,0.07,0.42857142857142855,0.14285714285714285,10000,14,디자이너,디자이너,없음,디자이너,0.5,0.14285714285714285,0.0,0.35714285714285715,5.0,아동,46040000,6,5,131072000.0,10,131072000.0,10.0,2.6,1.188,14161908.764323086,16.38735666780409,14.0,2.3804761428476167,28,0.0,2.0,0.7142857142857143,132234000.0,0.0,0.0,0.0,0.0,14,디자이너부틱,디자이너,28,lenith,0.39220358297752683,0.0,6,42.857142857142854,봄,0.6,25622560,,,,,,,1.118033988749895,-0.48535879389016523,0.0,디자이너부틱,128592800,8,3,0.0,0.05714285714285714,0.6,0.0,니  트,디자이너,디자이너,10,이사/혼수시즌,25,0.0,108286545760000.0,128112800.0,0.9480076069824404
1012,686345380,1927936,89188000,95,71,31,115,3,0.28370786516853935,0.16292134831460675,0.24157303370786518,0.44662921348314605,0.14887640449438203,779100.0,3.0,5968220.695652174,3.0956521739130434,234127090.0,126.0,500376110.0,225.0,686345380,356,농산물,일산점,0.09269662921348315,0.025280898876404494,0.03801004677848928,4.0,0.28,0.3595505617977528,0.008426966292134831,0.0,PRESTIGE,474.2488589376605,영플라자(이지),5.9391862141605305,8.0,1,132.0,4,7,4,0,2.0,명품,식품,fall,10,0.041666666666666664,4.0,0.298,1200.0,0.39,0.07303370786516854,0.10393258426966293,0,356,농산물,골프,농산물,캐주얼,0.16292134831460675,0.24157303370786518,0.44662921348314605,0.14887640449438203,53.0,캐주얼,89188000,17,115,0.0,0,377805870.0,264.0,2.9,1.082,6461367.2865427835,14.947814852183884,353.0,17.28087925653055,1,0.22662889518413598,1.0,0.7415730337078652,52961800.0,214700.0,0.0,0.0,0.028089887640449437,356,직수입 골프의류,골프,1,lenith,0.4664388795040771,0.0,17,26.685393258426966,가을,0.26956521739130435,5163096,20.0,23448250.0,0.056179775280898875,7.0,74036000.0,0.019662921348314606,0.20853470468210586,-0.2951043705906142,1.0,직수입 골프의류,252885400,48,31,0.06741573033707865,0.06317657497781715,0.8347826086956521,0.26685393258426965,기초 화장품,골프,골프,46,이사/혼수시즌,575,0.03089887640449438,124539701316486.47,566769600.0,0.8257789977401756
1013,143119890,202147,10305000,101,61,22,122,2,0.1977401129943503,0.2768361581920904,0.3347457627118644,0.1765536723163842,0.211864406779661,0.0,0.0,1173113.8524590165,5.80327868852459,37504510.0,125.0,75583200.0,357.0,143119890,708,농산물,청량리점,0.005649717514124294,0.06073446327683616,0.34376626477284183,3.0,0.04,0.6497175141242938,0.0,0.0,ACE,98.89254958455973,0,6.3007018967616055,1.0,1,463.0,3,2,3,0,1.0,남성의류,식품,fall,8,0.041666666666666664,33.0,0.226,750.0,0.56,0.13559322033898305,0.05508474576271186,10000,708,농산물,기타,농산물,기타,0.2768361581920904,0.3347457627118644,0.1765536723163842,0.211864406779661,150.0,모피/피혁,11029400,15,122,0.0,0,104947070.0,636.0,4.7,0.853,607848.0006401825,12.634403504444597,708.0,18.075598820710553,3,0.002824858757062147,2.0,0.8983050847457628,9107100.0,9027000.0,0.0,0.0,0.00423728813559322,708,농산가공,농산물,3,lenith,0.4285509861697071,1.0,15,14.26553672316384,여름,0.18032786885245902,786063,48.0,15983200.0,0.06779661016949153,,,,0.3245402926041927,-0.48535879389016523,1.0,건강식품(홍삼),23191200,59,22,0.10451977401129943,0.11843425894948142,1.5655737704918034,0.5084745762711864,기초 화장품,건강식품,건강식품,193,이사/혼수시즌,244,0.0,2050030271767.946,32061200.0,0.22401638234909207
1014,154799710,806248,17500000,67,49,26,52,6,0.359375,0.17708333333333334,0.2604166666666667,0.3072916666666667,0.2552083333333333,5976000.0,3.0,2976917.5,3.6923076923076925,38970350.0,48.0,52267550.0,92.0,154799710,192,농산물,광주점,0.041666666666666664,0.09895833333333333,0.039592322233678603,2.0,0.23,0.625,0.015625,0.0,ACE,106.96303635260246,NB 여화,2.6855450707508486,1.0,3,93.0,1,7,2,0,2.0,남성의류,식품,fall,6,0.125,2.0,0.37,830.0,0.53,0.171875,0.14583333333333334,10000,192,기타,농산물,농산물,기타,0.17708333333333334,0.2604166666666667,0.3072916666666667,0.2552083333333333,49.0,아동,17500000,13,52,0.0,0,84421870.0,126.0,3.3,0.826,2188362.6974892323,14.316142373633959,189.0,5.801645534595414,0,0.05291005291005291,8.0,0.65625,18728200.0,0.0,0.0,0.0,0.052083333333333336,192,상품군미지정,기타,0,lenith,0.3677003012473344,1.0,13,34.89583333333333,여름,0.5,2754442,12.0,5564840.0,0.0625,2.0,2022000.0,0.010416666666666666,0.49223572294627754,-0.06460381928538879,1.0,기초 화장품,46913000,16,26,0.06770833333333333,0.07535321821036106,1.0769230769230769,0.375,멸치류,화장품,화장품,60,기타,263,0.005208333333333333,13214365015168.75,112790500.0,0.7286221660234377
1015,5438800,906467,4987500,5,5,5,5,62,0.16666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,4987500.0,1.0,1087760.0,1.2,2038800.0,3.0,2038800.0,3.0,5438800,6,남성 캐주얼,부산본점,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,BABY,3.7580856069726116,시티캐주얼,0.258225487572197,0.0,2,1.0,1,3,4,0,2.0,남성의류,남성의류,fall,11,0.08333333333333333,0.0,0.167,64000.0,0.33,0.6666666666666666,0.16666666666666666,0,6,없음,없음,피혁잡화,남성 캐주얼,0.0,0.0,0.3333333333333333,0.6666666666666666,4.0,없음,4987500,2,5,0.0,0,3400000.0,3.0,1.2,0.586,2041988.8241613861,14.728104866475526,5.0,0.5,24,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,6,시티캐주얼,남성 캐주얼,24,vip,0.17033169081415017,0.0,2,83.33333333333334,가을,1.0,1074960,1.0,1112400.0,0.16666666666666666,,,,1.7078251276599332,1.7025670740546723,0.18181818181818182,L/C정장,3400000,2,5,0.16666666666666666,0.024489795918367346,1.0,0.0,캐릭터 남화,남성정장,남성정장,0,기타,34,0.0,11497970826400.0,8387500.0,1.542160035301905
1016,111921630,191975,11040000,68,36,17,48,7,0.902229845626072,0.21612349914236706,0.2109777015437393,0.241852487135506,0.33104631217838765,6800000.0,2.0,2331700.625,12.145833333333334,19388910.0,132.0,48335750.0,289.0,111921630,583,농산물,분당점,0.015437392795883362,0.015437392795883362,0.41246352470027464,3.0,0.02,0.6963979416809606,0.003430531732418525,1.0,ACE,77.33527006176253,상품군미지정,2.4789646806930907,0.0,1,460.0,1,6,2,0,1.0,가전,식품,fall,9,0.041666666666666664,22.0,0.931,800.0,0.66,0.8747855917667239,0.048027444253859346,10000,583,농산물,농산물,농산물,농산물,0.21612349914236706,0.2109777015437393,0.241852487135506,0.33104631217838765,193.0,주류,14355520,19,48,0.0,0,92756800.0,526.0,9.1,0.903,794360.4232743664,12.902910158531938,581.0,15.756432068052447,2,0.01721170395869191,0.0,0.902229845626072,6312000.0,1948350.0,0.0,0.0,0.00686106346483705,583,청과,농산물,2,lenith,0.6203827624740633,1.0,19,11.663807890222985,가을,0.3541666666666667,1564190,22.0,19765750.0,0.03773584905660377,2.0,8752000.0,0.003430531732418525,2.2620611229702527,-0.257449849312578,1.0,아웃도아,26175000,74,17,0.1234991423670669,0.24787414965986396,4.229166666666667,0.5180102915951973,기초 화장품,스포츠,스포츠,109,기타,384,0.0,7985119857589.183,51668000.0,0.46164445603588866
1017,51519600,2239983,12875000,14,13,12,15,23,0.6956521739130435,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.2608695652173913,0.0,0.0,3434640.0,1.5333333333333334,10629500.0,5.0,13147500.0,8.0,51519600,23,화장품,잠실점,0.043478260869565216,0.30434782608695654,0.10605672404288853,5.0,0.43,0.34782608695652173,0.0,0.0,VIP+,35.59885769599657,0,0.7746764627165909,1.0,1,7.0,1,6,4,0,3.0,남성의류,식품,fall,3,0.041666666666666664,0.0,0.739,1250.0,0.17,0.4347826086956522,0.17391304347826086,0,23,화장품,주류,주류,화장품,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.2608695652173913,6.0,없음,12875000,3,15,0.0,0,37798750.0,16.0,1.5,0.958,3201904.364650139,14.844769950026706,23.0,1.2360330811826103,14,0.043478260869565216,0.0,0.6956521739130435,2415000.0,0.0,0.0,0.0,0.391304347826087,23,기초 화장품,화장품,14,pretige,0.346198340049224,1.0,3,60.86956521739131,봄,0.8,3045500,2.0,1100850.0,0.08695652173913043,1.0,5768000.0,0.043478260869565216,1.1211997354980545,-0.48535879389016523,0.5454545454545454,기초 화장품,25225000,4,12,0.043478260869565216,0.031292517006802724,0.2,0.08695652173913043,디자이너부틱,화장품,화장품,10,기타,120,0.043478260869565216,14668035206066.666,36875500.0,0.7157567217136779
1018,221146000,5528650,47550000,21,23,15,15,17,0.5,0.3,0.3,0.375,0.025,0.0,0.0,14743066.666666666,2.6666666666666665,19835000.0,4.0,183834000.0,27.0,221146000,40,가공식품,본  점,0.05,0.175,0.0004295804581588634,1.0,0.48,0.3,0.0,0.0,CROWN,152.80679555040913,0,0.7746764627165909,2.0,3,16.0,3,7,4,0,4.0,의류,생활용품,fall,9,0.125,0.0,0.65,5500.0,0.32,0.22500000000000003,0.25,10000,40,가공식품,기타,가공식품,시티웨어,0.3,0.3,0.375,0.025,1.0,구두,53418000,8,15,0.0,0,105472000.0,14.0,2.6,1.81,10573677.48001054,15.796591242084052,40.0,3.946064947695181,69,0.0,3.0,0.35,87098000.0,0.0,0.0,0.0,0.15,40,니  트,시티웨어,69,lenith,0.5205791648955893,1.0,8,52.5,가을,1.0,13157933,9.0,92489000.0,0.225,1.0,11780000.0,0.025,0.568990333837052,-0.48535879389016523,0.36363636363636365,N.B,64080000,5,15,0.0,0.05442176870748299,1.0666666666666667,0.1,기초 화장품,주방용품,침구/수예,9,이사/혼수시즌,128,0.025,253224773528888.94,198347000.0,0.8969052119414324
1019,685690,76188,340000,4,8,3,2,145,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,342845.0,4.5,575290.0,6.0,575290.0,6.0,685690,9,가공식품,본  점,0.0,0.0,0.9570213945077222,2.0,0.0,0.7777777777777778,0.0,0.0,BABY,0.47379600644352615,0,0.10329019502887879,0.0,1,7.0,4,5,2,0,1.0,식품,식품,fall,11,0.041666666666666664,0.0,0.0,5800.0,0.67,0.6666666666666666,0.1111111111111111,0,9,없음,없음,가공식품,가공식품,0.0,0.0,0.6666666666666666,0.3333333333333333,3.0,없음,575290,6,2,0.0,0,685690.0,9.0,4.0,1.861,105963.94608282784,11.102575947532719,9.0,2.1213203435596424,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1111111111111111,9,상품군미지정,가공식품,59,etc,0.16100570228528926,0.0,6,44.44444444444444,가을,1.5,211400,,,,,,,1.8358568490953675,-0.48535879389016523,0.0,일반가공식품,340000,3,3,0.0,0.09183673469387754,0.0,0.1111111111111111,수입식품,,가공식품,2,기타,16,0.0,54030678025.0,,
1020,50386640,208209,7625000,64,45,20,29,12,0.2231404958677686,0.15702479338842976,0.2809917355371901,0.2768595041322314,0.28512396694214875,7197000.0,2.0,1737470.3448275863,8.344827586206897,18915460.0,91.0,26527940.0,139.0,50386640,242,농산물,분당점,0.0,0.03305785123966942,0.45981196602909025,4.0,0.05,0.6570247933884298,0.008264462809917356,0.0,VIP+,34.81600841503833,영 트렌디,1.4977078279187424,0.0,2,157.0,4,2,1,0,1.0,화장품,식품,fall,11,0.08333333333333333,2.0,0.223,980.0,0.63,0.22727272727272727,0.1115702479338843,0,242,농산물,가공식품,농산물,농산물,0.15702479338842976,0.2809917355371901,0.2768595041322314,0.28512396694214875,69.0,젓갈/반찬,7625000,21,29,0.0,0,42236190.0,215.0,6.6,1.241,765735.41292724,13.453697476690497,240.0,12.188668358915848,11,0.0,0.0,0.8884297520661157,2447200.0,1063810.0,0.0,0.0,0.028925619834710745,242,상품군미지정,농산물,11,pretige,0.23365757272165796,1.0,21,26.446280991735538,가을,0.6896551724137931,1300904,21.0,5994250.0,0.08677685950413223,1.0,630000.0,0.004132231404958678,0.5330631900131994,0.26909840195288215,0.8181818181818182,기초 화장품,15880000,19,20,0.10330578512396695,0.17030260380014073,1.3103448275862069,0.44214876033057854,돈육,농산물,화장품,78,기타,232,0.004132231404958678,5535008948644.708,18647000.0,0.37007825884004175
